timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1701436616924,766,CourseAdmissionRequest,200,OK,BugresistanceUsers 1-76,text,true,,2164,272,120,120,https://bugresistance.com/courseadmission,689,0,0
1701436617103,587,IndexRequest-1,200,OK,BugresistanceUsers 1-75,text,true,,1816,129,120,120,https://bugresistance.com/index.html,587,0,512
1701436616924,689,CourseAdmissionRequest-0,301,Moved Permanently,BugresistanceUsers 1-76,text,true,,348,138,120,120,https://www.bugresistance.com/courseadmission,689,0,0
1701436616549,1141,IndexRequest,200,OK,BugresistanceUsers 1-82,text,true,,2154,262,120,120,https://bugresistance.com/index.html,890,0,518
1701436617613,77,CourseAdmissionRequest-1,200,OK,BugresistanceUsers 1-76,text,true,,1816,134,120,120,https://bugresistance.com/courseadmission,77,0,0
1701436616549,890,IndexRequest-0,301,Moved Permanently,BugresistanceUsers 1-82,text,true,,338,133,120,120,https://www.bugresistance.com/index.html,890,0,518
1701436617441,249,IndexRequest-1,200,OK,BugresistanceUsers 1-82,text,true,,1816,129,120,120,https://bugresistance.com/index.html,249,0,176
1701436616806,883,IndexRequest,200,OK,BugresistanceUsers 1-98,text,true,,2154,262,120,120,https://bugresistance.com/index.html,302,0,225
1701436616806,302,IndexRequest-0,301,Moved Permanently,BugresistanceUsers 1-98,text,true,,338,133,120,120,https://www.bugresistance.com/index.html,302,0,225
1701436617108,581,IndexRequest-1,200,OK,BugresistanceUsers 1-98,text,true,,1816,129,120,120,https://bugresistance.com/index.html,581,0,502
1701436616967,722,CourseAdmissionRequest,200,OK,BugresistanceUsers 1-65,text,true,,2164,272,120,120,https://bugresistance.com/courseadmission,123,0,0
1701436616919,770,CourseAdmissionRequest,200,OK,BugresistanceUsers 1-28,text,true,,2164,272,120,120,https://bugresistance.com/courseadmission,693,0,0
1701436616921,768,CourseAdmissionRequest,200,OK,BugresistanceUsers 1-34,text,true,,2164,272,120,120,https://bugresistance.com/courseadmission,689,0,0
1701436616919,694,CourseAdmissionRequest-0,301,Moved Permanently,BugresistanceUsers 1-28,text,true,,348,138,120,120,https://www.bugresistance.com/courseadmission,693,0,0
1701436616921,689,CourseAdmissionRequest-0,301,Moved Permanently,BugresistanceUsers 1-34,text,true,,348,138,120,120,https://www.bugresistance.com/courseadmission,689,0,0
1701436617613,76,CourseAdmissionRequest-1,200,OK,BugresistanceUsers 1-28,text,true,,1816,134,120,120,https://bugresistance.com/courseadmission,76,0,0
1701436617611,78,CourseAdmissionRequest-1,200,OK,BugresistanceUsers 1-34,text,true,,1816,134,120,120,https://bugresistance.com/courseadmission,78,0,0
1701436616125,1564,IndexRequest,200,OK,BugresistanceUsers 1-58,text,true,,2154,262,120,120,https://bugresistance.com/index.html,214,0,152
1701436616919,765,CourseAdmissionRequest,200,OK,BugresistanceUsers 1-20,text,true,,2164,272,120,120,https://bugresistance.com/courseadmission,370,0,0
1701436616229,1455,IndexRequest,200,OK,BugresistanceUsers 1-64,text,true,,2154,262,120,120,https://bugresistance.com/index.html,861,0,148
1701436616919,370,CourseAdmissionRequest-0,301,Moved Permanently,BugresistanceUsers 1-20,text,true,,348,138,120,120,https://www.bugresistance.com/courseadmission,370,0,0
1701436616229,861,IndexRequest-0,301,Moved Permanently,BugresistanceUsers 1-64,text,true,,338,133,120,120,https://www.bugresistance.com/index.html,861,0,148
1701436617290,394,CourseAdmissionRequest-1,200,OK,BugresistanceUsers 1-20,text,true,,1816,134,120,120,https://bugresistance.com/courseadmission,393,0,0
1701436616091,1578,IndexRequest,200,OK,BugresistanceUsers 1-56,text,true,,2154,262,120,120,https://bugresistance.com/index.html,248,0,170
1701436616840,816,IndexRequest,200,OK,BugresistanceUsers 1-100,text,true,,2154,262,120,120,https://bugresistance.com/index.html,525,0,458
1701436616091,248,IndexRequest-0,301,Moved Permanently,BugresistanceUsers 1-56,text,true,,338,133,120,120,https://www.bugresistance.com/index.html,248,0,170
1701436616840,526,IndexRequest-0,301,Moved Permanently,BugresistanceUsers 1-100,text,true,,338,133,120,120,https://www.bugresistance.com/index.html,525,0,458
1701436616341,1328,IndexRequest-1,200,OK,BugresistanceUsers 1-56,text,true,,1816,129,120,120,https://bugresistance.com/index.html,1328,0,574
1701436617368,288,IndexRequest-1,200,OK,BugresistanceUsers 1-100,text,true,,1816,129,120,120,https://bugresistance.com/index.html,285,0,207
1701436616912,740,CourseAdmissionRequest,200,OK,BugresistanceUsers 1-27,text,true,,2164,272,120,120,https://bugresistance.com/courseadmission,146,0,0
1701436616919,679,CourseAdmissionRequest,200,OK,BugresistanceUsers 1-7,text,true,,2169,272,120,120,https://bugresistance.com/courseadmission,372,0,0
1701436616912,146,CourseAdmissionRequest-0,301,Moved Permanently,BugresistanceUsers 1-27,text,true,,348,138,120,120,https://www.bugresistance.com/courseadmission,146,0,0
1701436616919,372,CourseAdmissionRequest-0,301,Moved Permanently,BugresistanceUsers 1-7,text,true,,348,138,120,120,https://www.bugresistance.com/courseadmission,372,0,0
1701436617058,594,CourseAdmissionRequest-1,200,OK,BugresistanceUsers 1-27,text,true,,1816,134,120,120,https://bugresistance.com/courseadmission,594,0,0
1701436617291,307,CourseAdmissionRequest-1,200,OK,BugresistanceUsers 1-7,text,true,,1821,134,120,120,https://bugresistance.com/courseadmission,306,0,0
1701436617147,449,IndexRequest,200,OK,BugresistanceUsers 1-118,text,true,,2154,262,120,120,https://bugresistance.com/index.html,211,0,152
1701436617147,211,IndexRequest-0,301,Moved Permanently,BugresistanceUsers 1-118,text,true,,338,133,120,120,https://www.bugresistance.com/index.html,211,0,152
1701436617360,236,IndexRequest-1,200,OK,BugresistanceUsers 1-118,text,true,,1816,129,120,120,https://bugresistance.com/index.html,236,0,142
1701436615499,2095,IndexRequest,200,OK,BugresistanceUsers 1-21,text,true,,2154,262,120,120,https://bugresistance.com/index.html,874,0,544
1701436615499,874,IndexRequest-0,301,Moved Permanently,BugresistanceUsers 1-21,text,true,,338,133,120,120,https://www.bugresistance.com/index.html,874,0,544
1701436616374,1220,IndexRequest-1,200,OK,BugresistanceUsers 1-21,text,true,,1816,129,120,120,https://bugresistance.com/index.html,1220,0,819
1701436616044,1548,IndexRequest,200,OK,BugresistanceUsers 1-52,text,true,,2154,262,120,120,https://bugresistance.com/index.html,224,0,163
1701436616044,229,IndexRequest-0,301,Moved Permanently,BugresistanceUsers 1-52,text,true,,338,133,120,120,https://www.bugresistance.com/index.html,224,0,163
1701436616044,1547,IndexRequest,200,OK,BugresistanceUsers 1-49,text,true,,2154,262,120,120,https://bugresistance.com/index.html,224,0,163
1701436617061,529,IndexRequest,200,OK,BugresistanceUsers 1-113,text,true,,2154,262,120,120,https://bugresistance.com/index.html,228,0,161
1701436617061,228,IndexRequest-0,301,Moved Permanently,BugresistanceUsers 1-113,text,true,,338,133,120,120,https://www.bugresistance.com/index.html,228,0,161
1701436617291,299,IndexRequest-1,200,OK,BugresistanceUsers 1-113,text,true,,1816,129,120,120,https://bugresistance.com/index.html,298,0,165
1701436617027,548,IndexRequest,200,OK,BugresistanceUsers 1-111,text,true,,2154,262,120,120,https://bugresistance.com/index.html,241,0,171
1701436617042,525,IndexRequest,200,OK,BugresistanceUsers 1-112,text,true,,2154,262,120,120,https://bugresistance.com/index.html,230,0,168
1701436617027,242,IndexRequest-0,301,Moved Permanently,BugresistanceUsers 1-111,text,true,,338,133,120,120,https://www.bugresistance.com/index.html,241,0,171
1701436617042,230,IndexRequest-0,301,Moved Permanently,BugresistanceUsers 1-112,text,true,,338,133,120,120,https://www.bugresistance.com/index.html,230,0,168
1701436616771,795,IndexRequest,200,OK,BugresistanceUsers 1-96,text,true,,2154,262,120,120,https://bugresistance.com/index.html,518,0,154
1701436617274,293,IndexRequest-1,200,OK,BugresistanceUsers 1-112,text,true,,1816,129,120,120,https://bugresistance.com/index.html,293,0,178
1701436616771,518,IndexRequest-0,301,Moved Permanently,BugresistanceUsers 1-96,text,true,,338,133,120,120,https://www.bugresistance.com/index.html,518,0,154
1701436616708,812,IndexRequest,200,OK,BugresistanceUsers 1-92,text,true,,2154,262,120,120,https://bugresistance.com/index.html,581,0,139
1701436617290,276,IndexRequest-1,200,OK,BugresistanceUsers 1-96,text,true,,1816,129,120,120,https://bugresistance.com/index.html,276,0,162
1701436616708,581,IndexRequest-0,301,Moved Permanently,BugresistanceUsers 1-92,text,true,,338,133,120,120,https://www.bugresistance.com/index.html,581,0,139
1701436616654,831,IndexRequest,200,OK,BugresistanceUsers 1-89,text,true,,2154,262,120,120,https://bugresistance.com/index.html,219,0,143
1701436615886,1599,IndexRequest,200,OK,BugresistanceUsers 1-44,text,true,,2154,262,120,120,https://bugresistance.com/index.html,988,0,912
1701436616654,219,IndexRequest-0,301,Moved Permanently,BugresistanceUsers 1-89,text,true,,338,133,120,120,https://www.bugresistance.com/index.html,219,0,143
1701436615886,988,IndexRequest-0,301,Moved Permanently,BugresistanceUsers 1-44,text,true,,338,133,120,120,https://www.bugresistance.com/index.html,988,0,912
1701436616900,560,CourseAdmissionRequest,200,OK,BugresistanceUsers 1-22,text,true,,2164,272,120,120,https://bugresistance.com/courseadmission,150,0,0
1701436616875,610,IndexRequest-1,200,OK,BugresistanceUsers 1-44,text,true,,1816,129,120,120,https://bugresistance.com/index.html,610,0,218
1701436616900,150,CourseAdmissionRequest-0,301,Moved Permanently,BugresistanceUsers 1-22,text,true,,348,138,120,120,https://www.bugresistance.com/courseadmission,150,0,0
1701436615922,1538,IndexRequest,200,OK,BugresistanceUsers 1-46,text,true,,2154,262,120,120,https://bugresistance.com/index.html,617,0,508
1701436616330,1130,IndexRequest,200,OK,BugresistanceUsers 1-70,text,true,,2154,262,120,120,https://bugresistance.com/index.html,298,0,211
1701436615634,1826,IndexRequest,200,OK,BugresistanceUsers 1-29,text,true,,2154,262,120,120,https://bugresistance.com/index.html,910,0,410
1701436616330,298,IndexRequest-0,301,Moved Permanently,BugresistanceUsers 1-70,text,true,,338,133,120,120,https://www.bugresistance.com/index.html,298,0,211
1701436615634,910,IndexRequest-0,301,Moved Permanently,BugresistanceUsers 1-29,text,true,,338,133,120,120,https://www.bugresistance.com/index.html,910,0,410
1701436616629,831,IndexRequest-1,200,OK,BugresistanceUsers 1-70,text,true,,1816,129,120,120,https://bugresistance.com/index.html,831,0,150
1701436616545,915,IndexRequest-1,200,OK,BugresistanceUsers 1-29,text,true,,1816,129,120,120,https://bugresistance.com/index.html,914,0,540
1701436616363,1097,IndexRequest,200,OK,BugresistanceUsers 1-72,text,true,,2154,262,120,120,https://bugresistance.com/index.html,264,0,184
1701436616906,549,CourseAdmissionRequest,200,OK,BugresistanceUsers 1-10,text,true,,2164,272,120,120,https://bugresistance.com/courseadmission,150,0,0
1701436616363,264,IndexRequest-0,301,Moved Permanently,BugresistanceUsers 1-72,text,true,,338,133,120,120,https://www.bugresistance.com/index.html,264,0,184
1701436616906,150,CourseAdmissionRequest-0,301,Moved Permanently,BugresistanceUsers 1-10,text,true,,348,138,120,120,https://www.bugresistance.com/courseadmission,150,0,0
1701436616628,832,IndexRequest-1,200,OK,BugresistanceUsers 1-72,text,true,,1816,129,120,120,https://bugresistance.com/index.html,831,0,153
1701436617056,399,CourseAdmissionRequest-1,200,OK,BugresistanceUsers 1-10,text,true,,1816,134,120,120,https://bugresistance.com/courseadmission,399,0,0
1701436616897,553,IndexRequest,200,OK,BugresistanceUsers 1-102,text,true,,2154,262,120,120,https://bugresistance.com/index.html,321,0,249
1701436616904,546,CourseAdmissionRequest,200,OK,BugresistanceUsers 1-66,text,true,,2164,272,120,120,https://bugresistance.com/courseadmission,147,0,0
1701436616311,1136,IndexRequest,200,OK,BugresistanceUsers 1-69,text,true,,2154,262,120,120,https://bugresistance.com/index.html,260,0,187
1701436616913,514,CourseAdmissionRequest,200,OK,BugresistanceUsers 1-35,text,true,,2164,272,120,120,https://bugresistance.com/courseadmission,146,0,0
1701436616909,517,CourseAdmissionRequest,200,OK,BugresistanceUsers 1-9,text,true,,2164,272,120,120,https://bugresistance.com/courseadmission,146,0,0
1701436616912,513,CourseAdmissionRequest,200,OK,BugresistanceUsers 1-13,text,true,,2164,272,120,120,https://bugresistance.com/courseadmission,146,0,0
1701436616909,146,CourseAdmissionRequest-0,301,Moved Permanently,BugresistanceUsers 1-9,text,true,,348,138,120,120,https://www.bugresistance.com/courseadmission,146,0,0
1701436616912,146,CourseAdmissionRequest-0,301,Moved Permanently,BugresistanceUsers 1-13,text,true,,348,138,120,120,https://www.bugresistance.com/courseadmission,146,0,0
1701436617056,370,CourseAdmissionRequest-1,200,OK,BugresistanceUsers 1-9,text,true,,1816,134,120,120,https://bugresistance.com/courseadmission,370,0,0
1701436617058,367,CourseAdmissionRequest-1,200,OK,BugresistanceUsers 1-13,text,true,,1816,134,120,120,https://bugresistance.com/courseadmission,367,0,0
1701436616912,513,CourseAdmissionRequest,200,OK,BugresistanceUsers 1-45,text,true,,2164,272,120,120,https://bugresistance.com/courseadmission,147,0,0
1701436616892,516,CourseAdmissionRequest,200,OK,BugresistanceUsers 1-42,text,true,,2164,272,120,120,https://bugresistance.com/courseadmission,149,0,0
1701436616889,519,CourseAdmissionRequest,200,OK,BugresistanceUsers 1-67,text,true,,2164,272,120,120,https://bugresistance.com/courseadmission,150,0,0
1701436616892,149,CourseAdmissionRequest-0,301,Moved Permanently,BugresistanceUsers 1-42,text,true,,348,138,120,120,https://www.bugresistance.com/courseadmission,149,0,0
1701436616889,150,CourseAdmissionRequest-0,301,Moved Permanently,BugresistanceUsers 1-67,text,true,,348,138,120,120,https://www.bugresistance.com/courseadmission,150,0,0
1701436616887,447,CourseAdmissionRequest,200,OK,BugresistanceUsers 1-62,text,true,,2169,272,120,120,https://bugresistance.com/courseadmission,139,0,0
1701436616467,825,IndexRequest,200,OK,BugresistanceUsers 1-78,text,true,,2154,262,120,120,https://bugresistance.com/index.html,609,0,167
1701436616887,139,CourseAdmissionRequest-0,301,Moved Permanently,BugresistanceUsers 1-62,text,true,,348,138,120,120,https://www.bugresistance.com/courseadmission,139,0,0
1701436616467,609,IndexRequest-0,301,Moved Permanently,BugresistanceUsers 1-78,text,true,,338,133,120,120,https://www.bugresistance.com/index.html,609,0,167
1701436616483,807,IndexRequest,200,OK,BugresistanceUsers 1-79,text,true,,2154,262,120,120,https://bugresistance.com/index.html,587,0,155
1701436617077,215,IndexRequest-1,200,OK,BugresistanceUsers 1-78,text,true,,1816,129,120,120,https://bugresistance.com/index.html,214,0,146
1701436615551,1728,IndexRequest,200,OK,BugresistanceUsers 1-24,text,true,,2154,262,120,120,https://bugresistance.com/index.html,854,0,492
1701436616483,587,IndexRequest-0,301,Moved Permanently,BugresistanceUsers 1-79,text,true,,338,133,120,120,https://www.bugresistance.com/index.html,587,0,155
1701436615551,854,IndexRequest-0,301,Moved Permanently,BugresistanceUsers 1-24,text,true,,338,133,120,120,https://www.bugresistance.com/index.html,854,0,492
1701436617071,219,IndexRequest-1,200,OK,BugresistanceUsers 1-79,text,true,,1816,129,120,120,https://bugresistance.com/index.html,218,0,151
1701436616738,541,IndexRequest,200,OK,BugresistanceUsers 1-94,text,true,,2154,262,120,120,https://bugresistance.com/index.html,311,0,160
1701436616381,893,IndexRequest,200,OK,BugresistanceUsers 1-73,text,true,,2154,262,120,120,https://bugresistance.com/index.html,675,0,530
1701436616144,1127,IndexRequest,200,OK,BugresistanceUsers 1-59,text,true,,2154,262,120,120,https://bugresistance.com/index.html,227,0,142
1701436616381,675,IndexRequest-0,301,Moved Permanently,BugresistanceUsers 1-73,text,true,,338,133,120,120,https://www.bugresistance.com/index.html,675,0,530
1701436616144,227,IndexRequest-0,301,Moved Permanently,BugresistanceUsers 1-59,text,true,,338,133,120,120,https://www.bugresistance.com/index.html,227,0,142
1701436617057,217,IndexRequest-1,200,OK,BugresistanceUsers 1-73,text,true,,1816,129,120,120,https://bugresistance.com/index.html,217,0,152
1701436616372,899,IndexRequest-1,200,OK,BugresistanceUsers 1-59,text,true,,1816,129,120,120,https://bugresistance.com/index.html,899,0,831
1701436615567,1703,IndexRequest,200,OK,BugresistanceUsers 1-25,text,true,,2154,262,120,120,https://bugresistance.com/index.html,841,0,477
1701436615416,1854,IndexRequest,200,OK,BugresistanceUsers 1-16,text,true,,2154,262,120,120,https://bugresistance.com/index.html,958,0,627
1701436615567,841,IndexRequest-0,301,Moved Permanently,BugresistanceUsers 1-25,text,true,,338,133,120,120,https://www.bugresistance.com/index.html,841,0,477
1701436615416,958,IndexRequest-0,301,Moved Permanently,BugresistanceUsers 1-16,text,true,,338,133,120,120,https://www.bugresistance.com/index.html,958,0,627
1701436616411,859,IndexRequest-1,200,OK,BugresistanceUsers 1-25,text,true,,1816,129,120,120,https://bugresistance.com/index.html,859,0,156
1701436616375,895,IndexRequest-1,200,OK,BugresistanceUsers 1-16,text,true,,1816,129,120,120,https://bugresistance.com/index.html,894,0,827
1701436615345,1925,IndexRequest,200,OK,BugresistanceUsers 1-12,text,true,,2154,262,120,120,https://bugresistance.com/index.html,1029,0,698
1701436615345,1029,IndexRequest-0,301,Moved Permanently,BugresistanceUsers 1-12,text,true,,338,133,120,120,https://www.bugresistance.com/index.html,1029,0,698
1701436616375,895,IndexRequest-1,200,OK,BugresistanceUsers 1-12,text,true,,1816,129,120,120,https://bugresistance.com/index.html,894,0,825
1701436615957,1312,IndexRequest,200,OK,BugresistanceUsers 1-48,text,true,,2154,262,120,120,https://bugresistance.com/index.html,308,0,228
1701436615957,316,IndexRequest-0,301,Moved Permanently,BugresistanceUsers 1-48,text,true,,338,133,120,120,https://www.bugresistance.com/index.html,308,0,228
1701436616276,993,IndexRequest-1,200,OK,BugresistanceUsers 1-48,text,true,,1816,129,120,120,https://bugresistance.com/index.html,992,0,921
1701436615666,1602,IndexRequest,200,OK,BugresistanceUsers 1-31,text,true,,2154,262,120,120,https://bugresistance.com/index.html,731,0,377
1701436615312,1956,IndexRequest,200,OK,BugresistanceUsers 1-5,text,true,,2154,262,120,120,https://bugresistance.com/index.html,1062,0,731
1701436615666,731,IndexRequest-0,301,Moved Permanently,BugresistanceUsers 1-31,text,true,,338,133,120,120,https://www.bugresistance.com/index.html,731,0,377
1701436615312,1062,IndexRequest-0,301,Moved Permanently,BugresistanceUsers 1-5,text,true,,338,133,120,120,https://www.bugresistance.com/index.html,1062,0,731
1701436615312,1897,IndexRequest,200,OK,BugresistanceUsers 1-1,text,true,,2154,262,120,120,https://bugresistance.com/index.html,1591,0,732
1701436616398,870,IndexRequest-1,200,OK,BugresistanceUsers 1-31,text,true,,1816,129,120,120,https://bugresistance.com/index.html,870,0,804
1701436615312,1591,IndexRequest-0,301,Moved Permanently,BugresistanceUsers 1-1,text,true,,338,133,120,120,https://www.bugresistance.com/index.html,1591,0,732
1701436615683,1444,IndexRequest,200,OK,BugresistanceUsers 1-32,text,true,,2154,262,116,116,https://bugresistance.com/index.html,721,0,360
1701436616904,305,IndexRequest-1,200,OK,BugresistanceUsers 1-1,text,true,,1816,129,120,120,https://bugresistance.com/index.html,305,0,238
1701436615683,721,IndexRequest-0,301,Moved Permanently,BugresistanceUsers 1-32,text,true,,338,133,116,116,https://www.bugresistance.com/index.html,721,0,360
1701436616410,717,IndexRequest-1,200,OK,BugresistanceUsers 1-32,text,true,,1816,129,116,116,https://bugresistance.com/index.html,717,0,475
1701436615464,1639,IndexRequest,200,OK,BugresistanceUsers 1-19,text,true,,2154,262,115,115,https://bugresistance.com/index.html,959,0,592
1701436615464,959,IndexRequest-0,301,Moved Permanently,BugresistanceUsers 1-19,text,true,,338,133,115,115,https://www.bugresistance.com/index.html,959,0,592
1701436616424,679,IndexRequest-1,200,OK,BugresistanceUsers 1-19,text,true,,1816,129,115,115,https://bugresistance.com/index.html,679,0,171
1701436615939,1155,IndexRequest,200,OK,BugresistanceUsers 1-47,text,true,,2154,262,115,115,https://bugresistance.com/index.html,588,0,478
1701436615327,1732,IndexRequest,200,OK,BugresistanceUsers 1-11,text,true,,2154,262,112,112,https://bugresistance.com/index.html,1120,0,716
1701436615327,1120,IndexRequest-0,301,Moved Permanently,BugresistanceUsers 1-11,text,true,,338,133,112,112,https://www.bugresistance.com/index.html,1120,0,716
1701436615939,588,IndexRequest-0,301,Moved Permanently,BugresistanceUsers 1-47,text,true,,338,133,115,115,https://www.bugresistance.com/index.html,588,0,478
1701436616448,611,IndexRequest-1,200,OK,BugresistanceUsers 1-11,text,true,,1816,129,112,112,https://bugresistance.com/index.html,611,0,187
1701436616529,565,IndexRequest-1,200,OK,BugresistanceUsers 1-47,text,true,,1816,129,115,115,https://bugresistance.com/index.html,565,0,151
1701436616110,946,IndexRequest,200,OK,BugresistanceUsers 1-57,text,true,,2154,262,112,112,https://bugresistance.com/index.html,222,0,153
1701436615433,1622,IndexRequest,200,OK,BugresistanceUsers 1-17,text,true,,2154,262,112,112,https://bugresistance.com/index.html,940,0,610
1701436616110,222,IndexRequest-0,301,Moved Permanently,BugresistanceUsers 1-57,text,true,,338,133,112,112,https://www.bugresistance.com/index.html,222,0,153
1701436615433,940,IndexRequest-0,301,Moved Permanently,BugresistanceUsers 1-17,text,true,,338,133,112,112,https://www.bugresistance.com/index.html,940,0,610
1701436616333,723,IndexRequest-1,200,OK,BugresistanceUsers 1-57,text,true,,1816,129,112,112,https://bugresistance.com/index.html,723,0,579
1701436616373,682,IndexRequest-1,200,OK,BugresistanceUsers 1-17,text,true,,1816,129,112,112,https://bugresistance.com/index.html,682,0,535
1701436615313,1736,IndexRequest,200,OK,BugresistanceUsers 1-6,text,true,,2154,262,112,112,https://bugresistance.com/index.html,1101,0,732
1701436615313,1101,IndexRequest-0,301,Moved Permanently,BugresistanceUsers 1-6,text,true,,338,133,112,112,https://www.bugresistance.com/index.html,1101,0,732
1701436616414,635,IndexRequest-1,200,OK,BugresistanceUsers 1-6,text,true,,1816,129,112,112,https://bugresistance.com/index.html,635,0,166
1701436615583,1461,IndexRequest,200,OK,BugresistanceUsers 1-26,text,true,,2154,262,112,112,https://bugresistance.com/index.html,824,0,462
1701436615583,824,IndexRequest-0,301,Moved Permanently,BugresistanceUsers 1-26,text,true,,338,133,112,112,https://www.bugresistance.com/index.html,824,0,462
1701436616408,636,IndexRequest-1,200,OK,BugresistanceUsers 1-26,text,true,,1816,129,112,112,https://bugresistance.com/index.html,635,0,488
1701436615312,1731,IndexRequest,200,OK,BugresistanceUsers 1-4,text,true,,2154,262,112,112,https://bugresistance.com/index.html,1094,0,731
1701436615312,1094,IndexRequest-0,301,Moved Permanently,BugresistanceUsers 1-4,text,true,,338,133,112,112,https://www.bugresistance.com/index.html,1094,0,731
1701436615533,1510,IndexRequest,200,OK,BugresistanceUsers 1-23,text,true,,2154,262,112,112,https://bugresistance.com/index.html,873,0,510
1701436616407,636,IndexRequest-1,200,OK,BugresistanceUsers 1-4,text,true,,1816,129,112,112,https://bugresistance.com/index.html,636,0,488
1701436615533,873,IndexRequest-0,301,Moved Permanently,BugresistanceUsers 1-23,text,true,,338,133,112,112,https://www.bugresistance.com/index.html,873,0,510
1701436615650,1393,IndexRequest,200,OK,BugresistanceUsers 1-30,text,true,,2154,262,112,112,https://bugresistance.com/index.html,757,0,393
1701436616407,636,IndexRequest-1,200,OK,BugresistanceUsers 1-23,text,true,,1816,129,112,112,https://bugresistance.com/index.html,636,0,483
1701436615650,757,IndexRequest-0,301,Moved Permanently,BugresistanceUsers 1-30,text,true,,338,133,112,112,https://www.bugresistance.com/index.html,757,0,393
1701436615828,1213,IndexRequest,200,OK,BugresistanceUsers 1-39,text,true,,2154,262,111,111,https://bugresistance.com/index.html,580,0,215
1701436616412,631,IndexRequest-1,200,OK,BugresistanceUsers 1-30,text,true,,1816,129,112,112,https://bugresistance.com/index.html,631,0,168
1701436615828,580,IndexRequest-0,301,Moved Permanently,BugresistanceUsers 1-39,text,true,,338,133,111,111,https://www.bugresistance.com/index.html,580,0,215
1701436616408,633,IndexRequest-1,200,OK,BugresistanceUsers 1-39,text,true,,1816,129,111,111,https://bugresistance.com/index.html,633,0,487
1701436615314,1726,IndexRequest,200,OK,BugresistanceUsers 1-3,text,true,,2154,262,111,111,https://bugresistance.com/index.html,1093,0,729
1701436616375,893,IndexRequest-1,200,OK,BugresistanceUsers 1-5,text,true,,1816,129,120,120,https://bugresistance.com/index.html,893,0,822
1701436615314,1093,IndexRequest-0,301,Moved Permanently,BugresistanceUsers 1-3,text,true,,338,133,111,111,https://www.bugresistance.com/index.html,1093,0,729
1701436616412,628,IndexRequest-1,200,OK,BugresistanceUsers 1-3,text,true,,1816,129,111,111,https://bugresistance.com/index.html,628,0,484
1701436616738,311,IndexRequest-0,301,Moved Permanently,BugresistanceUsers 1-94,text,true,,338,133,120,120,https://www.bugresistance.com/index.html,311,0,160
1701436616406,873,IndexRequest-1,200,OK,BugresistanceUsers 1-24,text,true,,1816,129,120,120,https://bugresistance.com/index.html,873,0,792
1701436617050,229,IndexRequest-1,200,OK,BugresistanceUsers 1-94,text,true,,1816,129,120,120,https://bugresistance.com/index.html,229,0,161
1701436617026,308,CourseAdmissionRequest-1,200,OK,BugresistanceUsers 1-62,text,true,,1821,134,120,120,https://bugresistance.com/courseadmission,307,0,0
1701436617039,369,CourseAdmissionRequest-1,200,OK,BugresistanceUsers 1-67,text,true,,1816,134,120,120,https://bugresistance.com/courseadmission,369,0,0
1701436617041,367,CourseAdmissionRequest-1,200,OK,BugresistanceUsers 1-42,text,true,,1816,134,120,120,https://bugresistance.com/courseadmission,367,0,0
1701436616912,147,CourseAdmissionRequest-0,301,Moved Permanently,BugresistanceUsers 1-45,text,true,,348,138,120,120,https://www.bugresistance.com/courseadmission,147,0,0
1701436617059,366,CourseAdmissionRequest-1,200,OK,BugresistanceUsers 1-45,text,true,,1816,134,120,120,https://bugresistance.com/courseadmission,365,0,0
1701436616913,146,CourseAdmissionRequest-0,301,Moved Permanently,BugresistanceUsers 1-35,text,true,,348,138,120,120,https://www.bugresistance.com/courseadmission,146,0,0
1701436616311,260,IndexRequest-0,301,Moved Permanently,BugresistanceUsers 1-69,text,true,,338,133,120,120,https://www.bugresistance.com/index.html,260,0,187
1701436617059,368,CourseAdmissionRequest-1,200,OK,BugresistanceUsers 1-35,text,true,,1816,134,120,120,https://bugresistance.com/courseadmission,368,0,0
1701436616572,875,IndexRequest-1,200,OK,BugresistanceUsers 1-69,text,true,,1816,129,120,120,https://bugresistance.com/index.html,875,0,509
1701436616904,147,CourseAdmissionRequest-0,301,Moved Permanently,BugresistanceUsers 1-66,text,true,,348,138,120,120,https://www.bugresistance.com/courseadmission,147,0,0
1701436616897,321,IndexRequest-0,301,Moved Permanently,BugresistanceUsers 1-102,text,true,,338,133,120,120,https://www.bugresistance.com/index.html,321,0,249
1701436617051,399,CourseAdmissionRequest-1,200,OK,BugresistanceUsers 1-66,text,true,,1816,134,120,120,https://bugresistance.com/courseadmission,399,0,0
1701436617218,232,IndexRequest-1,200,OK,BugresistanceUsers 1-102,text,true,,1816,129,120,120,https://bugresistance.com/index.html,232,0,161
1701436615922,617,IndexRequest-0,301,Moved Permanently,BugresistanceUsers 1-46,text,true,,338,133,120,120,https://www.bugresistance.com/index.html,617,0,508
1701436617050,410,CourseAdmissionRequest-1,200,OK,BugresistanceUsers 1-22,text,true,,1816,134,120,120,https://bugresistance.com/courseadmission,410,0,0
1701436616545,915,IndexRequest-1,200,OK,BugresistanceUsers 1-46,text,true,,1816,129,120,120,https://bugresistance.com/index.html,915,0,536
1701436616873,612,IndexRequest-1,200,OK,BugresistanceUsers 1-89,text,true,,1816,129,120,120,https://bugresistance.com/index.html,612,0,221
